1.064207e+8, 6.079704e-9
1.253409e+8, 5.619000e-9
1.476250e+8, 5.199507e-9
1.738708e+8, 4.801620e-9
2.047828e+8, 4.437766e-9
2.411906e+8, 4.099827e-9
2.840712e+8, 3.819902e-9
3.186374e+8, 3.612379e-9
3.940587e+8, 3.572058e-9
4.641173e+8, 3.494953e-9
5.466314e+8, 3.451442e-9
6.438155e+8, 3.419511e-9
7.582777e+8, 3.438912e-9
9.129344e+8, 3.359462e-9
1.140625e+9, 3.441736e-9
1.416363e+9, 3.582177e-9
1.718551e+9, 3.708860e-9
2.024088e+9, 3.824536e-9
2.383945e+9, 3.945414e-9
2.807780e+9, 4.076698e-9
3.306968e+9, 4.232826e-9
3.894904e+9, 4.481017e-9
4.587369e+9, 4.730360e-9
5.402944e+9, 4.949378e-9
6.363519e+9, 5.203712e-9
7.494872e+9, 5.482180e-9
8.827364e+9, 5.775550e-9
1.046140e+10, 6.066206e-9
1.211970e+10, 6.360408e-9
1.442220e+10, 6.891105e-9
1.698629e+10, 7.292215e-9
2.000623e+10, 7.751052e-9
2.356308e+10, 8.258760e-9
2.775230e+10, 8.796169e-9
3.268631e+10, 9.436943e-9
3.849751e+10, 1.026446e-8
4.534188e+10, 1.111503e-8
5.340309e+10, 1.201178e-8
6.289748e+10, 1.296516e-8
7.407985e+10, 1.398855e-8
8.725030e+10, 1.508662e-8
9.791219e+10, 1.574055e-8
